state,county,fips_state,fips_county,year,renting_hh,filings_observed,ind_filings_court_issued_lt,hh_threat_observed
Georgia,Fayette County,13,13113,2011,6742,1316,0,
Georgia,Fayette County,13,13113,2012,6943,1298,0,
Georgia,Fayette County,13,13113,2013,7144,1310,0,
Georgia,Fayette County,13,13113,2014,7345,1230,0,
Georgia,Fayette County,13,13113,2015,7546,1460,0,
Georgia,Fayette County,13,13113,2016,7747,1208,0,
Georgia,Floyd County,13,13115,2000,11297,1999,0,
Georgia,Floyd County,13,13115,2001,11487,1927,0,
Georgia,Floyd County,13,13115,2002,11676,2069,0,
Georgia,Floyd County,13,13115,2003,11866,1502,0,
Georgia,Floyd County,13,13115,2004,12056,2067,0,
Georgia,Floyd County,13,13115,2005,12246,2255,0,
Georgia,Floyd County,13,13115,2006,12436,2183,0,
Georgia,Floyd County,13,13115,2007,12626,2289,0,
Georgia,Floyd County,13,13115,2008,12815,1968,0,1652
Georgia,Floyd County,13,13115,2009,13005,1821,0,1574
Georgia,Floyd County,13,13115,2010,13195,1860,0,1572
Georgia,Floyd County,13,13115,2011,13426,1813,0,1550
Georgia,Floyd County,13,13115,2012,13656,1957,0,1647
Georgia,Floyd County,13,13115,2013,13887,2002,0,1662
Georgia,Floyd County,13,13115,2014,14118,1984,0,1618
Georgia,Floyd County,13,13115,2015,14348,2039,0,1630
Georgia,Floyd County,13,13115,2016,14579,2227,0,1715
Georgia,Forsyth County,13,13117,2003,5462,625,0,568
Georgia,Forsyth County,13,13117,2004,5904,786,0,696
Georgia,Forsyth County,13,13117,2005,6346,871,0,
Georgia,Forsyth County,13,13117,2006,6789,862,0,
Georgia,Forsyth County,13,13117,2007,7231,1900,0,
Georgia,Forsyth County,13,13117,2008,7673,2257,0,
Georgia,Forsyth County,13,13117,2009,8115,2334,0,
Georgia,Forsyth County,13,13117,2010,8557,1337,0,
Georgia,Forsyth County,13,13117,2011,9169,1247,0,
Georgia,Forsyth County,13,13117,2012,9781,1269,0,
Georgia,Forsyth County,13,13117,2013,10394,1105,0,
Georgia,Forsyth County,13,13117,2014,11006,1039,0,
Georgia,Forsyth County,13,13117,2015,11618,917,0,
Georgia,Forsyth County,13,13117,2016,12230,912,0,
Georgia,Franklin County,13,13119,2000,1633,178,0,
Georgia,Franklin County,13,13119,2001,1701,104,0,
Georgia,Franklin County,13,13119,2003,1839,191,0,157
Georgia,Franklin County,13,13119,2004,1908,167,0,134
Georgia,Franklin County,13,13119,2005,1977,151,0,133
Georgia,Franklin County,13,13119,2006,2046,195,0,183
Georgia,Franklin County,13,13119,2007,2115,204,0,192
Georgia,Franklin County,13,13119,2008,2184,212,0,188
Georgia,Franklin County,13,13119,2009,2253,198,0,174
Georgia,Franklin County,13,13119,2010,2322,178,0,167
Georgia,Franklin County,13,13119,2011,2377,183,0,168
Georgia,Franklin County,13,13119,2012,2433,155,0,150
Georgia,Franklin County,13,13119,2013,2488,204,0,191
Georgia,Franklin County,13,13119,2014,2543,155,0,148
Georgia,Franklin County,13,13119,2015,2599,198,0,180
Georgia,Franklin County,13,13119,2016,2654,188,0,177
Georgia,Fulton County,13,13121,2000,154118,43091,0,
Georgia,Fulton County,13,13121,2001,156118,44450,0,30189
Georgia,Fulton County,13,13121,2002,158117,45581,0,31552
Georgia,Fulton County,13,13121,2003,160117,45707,0,31476
Georgia,Fulton County,13,13121,2004,162117,45242,0,32522
Georgia,Fulton County,13,13121,2005,164117,47034,0,33788
Georgia,Fulton County,13,13121,2006,166116,49142,0,36032
Georgia,Fulton County,13,13121,2007,168116,51710,0,38510
Georgia,Fulton County,13,13121,2008,170116,51881,0,38240
Georgia,Fulton County,13,13121,2009,172115,47396,0,35527
Georgia,Fulton County,13,13121,2010,174115,48020,0,35544
Georgia,Fulton County,13,13121,2011,179391,48266,0,35378
Georgia,Fulton County,13,13121,2012,184667,45123,0,33271
Georgia,Fulton County,13,13121,2013,189943,53983,0,
Georgia,Fulton County,13,13121,2014,195219,44315,0,30493
Georgia,Fulton County,13,13121,2015,200495,42278,0,28877
Georgia,Fulton County,13,13121,2016,205771,40738,0,28106
Georgia,Gilmer County,13,13123,2000,1984,188,0,
Georgia,Gilmer County,13,13123,2001,2051,177,0,
Georgia,Gilmer County,13,13123,2002,2119,207,0,204
Georgia,Gilmer County,13,13123,2003,2186,252,0,235
Georgia,Gilmer County,13,13123,2004,2254,213,0,189
Georgia,Gilmer County,13,13123,2005,2321,223,0,
Georgia,Gilmer County,13,13123,2006,2389,210,0,
Georgia,Gilmer County,13,13123,2007,2456,262,0,250
Georgia,Gilmer County,13,13123,2008,2524,228,0,
Georgia,Gilmer County,13,13123,2009,2591,232,0,
Georgia,Gilmer County,13,13123,2010,2659,236,0,233
Georgia,Gilmer County,13,13123,2011,2749,251,0,
Georgia,Gilmer County,13,13123,2012,2839,226,0,
Georgia,Gilmer County,13,13123,2013,2929,241,0,
Georgia,Gilmer County,13,13123,2014,3019,229,0,
Georgia,Gilmer County,13,13123,2015,3109,241,0,225
Georgia,Gilmer County,13,13123,2016,3199,197,0,189
Georgia,Glascock County,13,13125,2005,259,18,0,
Georgia,Glascock County,13,13125,2006,271,18,0,
Georgia,Glascock County,13,13125,2007,282,12,0,12
Georgia,Glascock County,13,13125,2009,305,27,0,24
Georgia,Glascock County,13,13125,2011,324,27,0,
Georgia,Glascock County,13,13125,2012,332,20,0,
Georgia,Glascock County,13,13125,2013,339,28,0,
Georgia,Glascock County,13,13125,2014,346,19,0,18
Georgia,Glascock County,13,13125,2015,354,27,0,
Georgia,Glascock County,13,13125,2016,361,22,0,20
Georgia,Glynn County,13,13127,2005,10493,2910,0,
Georgia,Glynn County,13,13127,2006,10714,3442,0,
Georgia,Glynn County,13,13127,2008,11155,1763,0,
Georgia,Glynn County,13,13127,2009,11376,2050,0,
Georgia,Glynn County,13,13127,2010,11597,1427,0,1253
Georgia,Glynn County,13,13127,2011,11870,2138,0,
Georgia,Glynn County,13,13127,2012,12143,2150,0,
Georgia,Glynn County,13,13127,2013,12416,2207,0,
Georgia,Glynn County,13,13127,2014,12689,2158,0,
Georgia,Glynn County,13,13127,2015,12962,1990,0,
Georgia,Glynn County,13,13127,2016,13235,1934,0,
Georgia,Gordon County,13,13129,2000,4567,615,0,
Georgia,Gordon County,13,13129,2001,4762,576,0,
Georgia,Gordon County,13,13129,2002,4957,664,0,
Georgia,Gordon County,13,13129,2003,5152,563,0,504
Georgia,Gordon County,13,13129,2005,5543,883,0,814
Georgia,Gordon County,13,13129,2006,5738,809,0,734
Georgia,Gordon County,13,13129,2007,5933,818,0,746
Georgia,Gordon County,13,13129,2008,6128,795,0,731
Georgia,Gordon County,13,13129,2009,6323,655,0,614
Georgia,Gordon County,13,13129,2010,6518,707,0,660
Georgia,Gordon County,13,13129,2011,6639,797,0,743
Georgia,Gordon County,13,13129,2012,6760,844,0,785
Georgia,Gordon County,13,13129,2013,6881,738,0,669
Georgia,Gordon County,13,13129,2014,7002,868,0,780
Georgia,Gordon County,13,13129,2015,7123,865,0,770
Georgia,Gordon County,13,13129,2016,7244,819,0,730
Georgia,Grady County,13,13131,2004,2648,264,0,
Georgia,Grady County,13,13131,2005,2724,259,0,
Georgia,Grady County,13,13131,2006,2800,304,0,
Georgia,Grady County,13,13131,2007,2877,290,0,
Georgia,Grady County,13,13131,2009,3030,297,0,
Georgia,Grady County,13,13131,2011,3172,201,0,
Georgia,Grady County,13,13131,2012,3237,214,0,
Georgia,Grady County,13,13131,2013,3303,239,0,
Georgia,Grady County,13,13131,2014,3368,298,0,
Georgia,Grady County,13,13131,2015,3434,284,0,
Georgia,Grady County,13,13131,2016,3499,270,0,
Georgia,Greene County,13,13133,2002,1375,114,0,
Georgia,Greene County,13,13133,2003,1415,111,0,105
Georgia,Greene County,13,13133,2004,1455,130,0,
Georgia,Greene County,13,13133,2005,1495,164,0,148
Georgia,Greene County,13,13133,2006,1534,193,0,163
Georgia,Greene County,13,13133,2007,1574,205,0,168
Georgia,Greene County,13,13133,2008,1614,202,0,166
Georgia,Greene County,13,13133,2009,1654,175,0,140
Georgia,Greene County,13,13133,2010,1694,194,0,161
Georgia,Greene County,13,13133,2011,1755,169,0,139
Georgia,Greene County,13,13133,2012,1817,184,0,151
Georgia,Greene County,13,13133,2013,1878,188,0,164
Georgia,Greene County,13,13133,2014,1939,158,0,138
Georgia,Greene County,13,13133,2015,2001,148,0,115
Georgia,Greene County,13,13133,2016,2062,147,0,126
Georgia,Gwinnett County,13,13135,2001,58126,14380,0,10496
Georgia,Gwinnett County,13,13135,2002,60485,16441,0,
Georgia,Gwinnett County,13,13135,2003,62843,18696,0,13831
Georgia,Gwinnett County,13,13135,2004,65202,19495,0,14004
Georgia,Gwinnett County,13,13135,2005,67560,20114,0,15562
Georgia,Gwinnett County,13,13135,2006,69918,20585,0,15676
Georgia,Gwinnett County,13,13135,2007,72277,21584,0,16535
Georgia,Gwinnett County,13,13135,2008,74635,24365,0,18532
Georgia,Gwinnett County,13,13135,2009,76994,23056,0,17491
Georgia,Gwinnett County,13,13135,2010,79352,25494,0,19933
Georgia,Gwinnett County,13,13135,2011,82449,25996,0,21023
Georgia,Gwinnett County,13,13135,2012,85546,25894,0,18245
Georgia,Gwinnett County,13,13135,2013,88644,24026,0,16118
Georgia,Gwinnett County,13,13135,2014,91741,23938,0,16362
Georgia,Gwinnett County,13,13135,2015,94838,22920,0,14423
Georgia,Gwinnett County,13,13135,2016,97935,22272,0,13857
Georgia,Habersham County,13,13137,2003,3369,191,0,184
Georgia,Habersham County,13,13137,2004,3442,175,0,168
Georgia,Habersham County,13,13137,2005,3514,244,0,234
Georgia,Habersham County,13,13137,2006,3586,269,0,260
Georgia,Habersham County,13,13137,2007,3659,271,0,
Georgia,Habersham County,13,13137,2008,3731,244,0,237
Georgia,Habersham County,13,13137,2009,3804,217,0,214
Georgia,Habersham County,13,13137,2010,3876,261,0,249
Georgia,Habersham County,13,13137,2011,3992,264,0,260
Georgia,Habersham County,13,13137,2012,4107,295,0,280
Georgia,Habersham County,13,13137,2014,4339,305,0,289
Georgia,Habersham County,13,13137,2015,4454,292,0,
Georgia,Habersham County,13,13137,2016,4570,317,0,
Georgia,Hall County,13,13139,2001,14199,1667,0,
Georgia,Hall County,13,13139,2002,14690,1806,0,1630
Georgia,Hall County,13,13139,2003,15180,1865,0,1607
Georgia,Hall County,13,13139,2004,15670,2531,0,
Georgia,Hall County,13,13139,2005,16161,2797,0,
Georgia,Hall County,13,13139,2006,16651,2819,0,
Georgia,Hall County,13,13139,2007,17141,2884,0,
Georgia,Hall County,13,13139,2008,17631,3305,0,
Georgia,Hall County,13,13139,2009,18122,3217,0,
Georgia,Hall County,13,13139,2011,19216,3704,0,
Georgia,Hall County,13,13139,2012,19820,3268,0,
Georgia,Hall County,13,13139,2013,20425,3436,0,
Georgia,Hall County,13,13139,2014,21029,2952,0,
Georgia,Hall County,13,13139,2015,21633,2559,0,
Georgia,Hall County,13,13139,2016,22237,2721,0,
Georgia,Hancock County,13,13141,2001,770,18,0,
Georgia,Hancock County,13,13141,2002,776,25,0,
Georgia,Hancock County,13,13141,2004,788,49,0,
Georgia,Hancock County,13,13141,2005,795,24,0,20
Georgia,Hancock County,13,13141,2006,801,25,0,25
Georgia,Hancock County,13,13141,2007,807,50,0,45
Georgia,Hancock County,13,13141,2008,813,51,0,43
Georgia,Hancock County,13,13141,2009,819,32,0,31
Georgia,Hancock County,13,13141,2010,825,31,0,31
Georgia,Hancock County,13,13141,2011,846,30,0,30
Georgia,Hancock County,13,13141,2012,867,26,0,26
Georgia,Hancock County,13,13141,2013,888,41,0,
Georgia,Hancock County,13,13141,2015,929,32,0,
Georgia,Hancock County,13,13141,2016,950,29,0,29
Georgia,Haralson County,13,13143,2000,2442,277,0,251
Georgia,Haralson County,13,13143,2001,2517,285,0,266
Georgia,Haralson County,13,13143,2002,2591,341,0,324
Georgia,Haralson County,13,13143,2003,2666,376,0,348
Georgia,Haralson County,13,13143,2004,2741,423,0,384
Georgia,Haralson County,13,13143,2005,2816,395,0,368
Georgia,Haralson County,13,13143,2006,2890,404,0,
Georgia,Haralson County,13,13143,2007,2965,354,0,335
Georgia,Haralson County,13,13143,2008,3040,371,0,343
Georgia,Haralson County,13,13143,2009,3114,332,0,313
Georgia,Haralson County,13,13143,2010,3189,391,0,376
Georgia,Haralson County,13,13143,2011,3252,387,0,371
Georgia,Haralson County,13,13143,2012,3314,353,0,330
Georgia,Haralson County,13,13143,2013,3377,351,0,337
Georgia,Haralson County,13,13143,2014,3440,364,0,335
Georgia,Haralson County,13,13143,2015,3502,315,0,297
Georgia,Haralson County,13,13143,2016,3565,319,0,300
Georgia,Harris County,13,13145,2000,1222,80,0,
Georgia,Harris County,13,13145,2001,1267,82,0,
Georgia,Harris County,13,13145,2002,1313,89,0,
Georgia,Harris County,13,13145,2003,1358,82,0,
Georgia,Harris County,13,13145,2004,1404,100,0,
Georgia,Harris County,13,13145,2005,1449,119,0,
Georgia,Harris County,13,13145,2006,1494,99,0,
Georgia,Harris County,13,13145,2007,1540,110,0,
Georgia,Harris County,13,13145,2008,1585,107,0,96
Georgia,Harris County,13,13145,2009,1631,104,0,
Georgia,Harris County,13,13145,2010,1676,115,0,
Georgia,Harris County,13,13145,2011,1742,122,0,
Georgia,Harris County,13,13145,2012,1808,125,0,
Georgia,Harris County,13,13145,2013,1874,151,0,
Georgia,Harris County,13,13145,2014,1939,136,0,
Georgia,Harris County,13,13145,2015,2005,102,0,
Georgia,Harris County,13,13145,2016,2071,120,0,
Georgia,Hart County,13,13147,2000,1747,218,0,189
Georgia,Hart County,13,13147,2001,1823,198,0,
Georgia,Hart County,13,13147,2002,1899,181,0,
Georgia,Hart County,13,13147,2003,1975,212,0,
Georgia,Hart County,13,13147,2004,2051,209,0,191
Georgia,Hart County,13,13147,2005,2127,231,0,214
Georgia,Hart County,13,13147,2006,2204,265,0,232
Georgia,Hart County,13,13147,2007,2280,244,0,215
Georgia,Hart County,13,13147,2008,2356,240,0,
Georgia,Hart County,13,13147,2009,2432,246,0,222
Georgia,Hart County,13,13147,2010,2508,232,0,215
Georgia,Hart County,13,13147,2011,2571,199,0,186
Georgia,Hart County,13,13147,2012,2635,203,0,193
Georgia,Hart County,13,13147,2013,2698,224,0,201
Georgia,Hart County,13,13147,2014,2761,234,0,
Georgia,Hart County,13,13147,2015,2825,196,0,180
Georgia,Hart County,13,13147,2016,2888,257,0,234
Georgia,Heard County,13,13149,2001,936,91,0,85
Georgia,Heard County,13,13149,2002,960,98,0,92
Georgia,Heard County,13,13149,2003,985,92,0,84
Georgia,Heard County,13,13149,2005,1033,131,0,125
Georgia,Heard County,13,13149,2006,1057,101,0,97
Georgia,Heard County,13,13149,2007,1081,108,0,
Georgia,Heard County,13,13149,2008,1106,116,0,
Georgia,Heard County,13,13149,2009,1130,92,0,
Georgia,Heard County,13,13149,2010,1154,102,0,
Georgia,Heard County,13,13149,2011,1175,103,0,
Georgia,Heard County,13,13149,2012,1197,83,0,
Georgia,Heard County,13,13149,2013,1218,86,0,
Georgia,Heard County,13,13149,2014,1239,108,0,
Georgia,Heard County,13,13149,2015,1261,111,0,101
Georgia,Heard County,13,13149,2016,1282,103,0,99
Georgia,Henry County,13,13151,2003,9108,2865,0,1976
Georgia,Henry County,13,13151,2004,10110,3309,0,2383
Georgia,Henry County,13,13151,2005,11111,4194,0,2968
Georgia,Henry County,13,13151,2006,12112,4833,0,3201
Georgia,Henry County,13,13151,2007,13113,5221,0,3747
Georgia,Henry County,13,13151,2008,14114,5744,0,4124
Georgia,Henry County,13,13151,2009,15115,5617,0,4067
Georgia,Henry County,13,13151,2010,16116,5996,0,4262
Georgia,Henry County,13,13151,2011,16695,6118,0,4303
Georgia,Henry County,13,13151,2012,17274,6073,0,4149
Georgia,Henry County,13,13151,2013,17853,5932,0,3937
Georgia,Henry County,13,13151,2014,18432,6545,0,4248
Georgia,Henry County,13,13151,2015,19011,6399,0,4000
Georgia,Henry County,13,13151,2016,19590,6358,0,4055
Georgia,Houston County,13,13153,2001,13378,1539,0,1277
Georgia,Houston County,13,13153,2002,13857,1820,0,1503
Georgia,Houston County,13,13153,2003,14335,2092,0,1791
Georgia,Houston County,13,13153,2004,14814,2088,0,1795
Georgia,Houston County,13,13153,2005,15293,2098,0,1818
Georgia,Houston County,13,13153,2006,15772,2114,0,1798
Georgia,Houston County,13,13153,2007,16251,2157,0,1826
Georgia,Houston County,13,13153,2008,16729,2593,0,
Georgia,Houston County,13,13153,2009,17208,2498,0,
Georgia,Houston County,13,13153,2010,17687,2680,0,
Georgia,Houston County,13,13153,2011,18254,2421,0,2020
Georgia,Houston County,13,13153,2012,18822,2656,0,2212
Georgia,Houston County,13,13153,2014,19956,2788,0,2241
Georgia,Houston County,13,13153,2015,20524,2816,0,2184
Georgia,Houston County,13,13153,2016,21091,3022,0,2437
Georgia,Irwin County,13,13155,2000,844,91,0,
Georgia,Irwin County,13,13155,2001,853,117,0,
Georgia,Irwin County,13,13155,2002,861,97,0,
Georgia,Irwin County,13,13155,2003,870,131,0,
Georgia,Irwin County,13,13155,2004,878,103,0,
Georgia,Irwin County,13,13155,2005,887,98,0,
Georgia,Irwin County,13,13155,2006,896,144,0,
Georgia,Irwin County,13,13155,2007,904,111,0,
Georgia,Irwin County,13,13155,2008,913,140,0,
Georgia,Irwin County,13,13155,2009,921,113,0,
Georgia,Irwin County,13,13155,2010,930,100,0,
Georgia,Irwin County,13,13155,2011,946,121,0,
Georgia,Irwin County,13,13155,2012,962,197,0,
Georgia,Irwin County,13,13155,2013,978,150,0,
Georgia,Irwin County,13,13155,2014,994,133,0,
Georgia,Irwin County,13,13155,2015,1010,138,0,
Georgia,Irwin County,13,13155,2016,1026,174,0,
Georgia,Jackson County,13,13157,2001,3894,579,0,
Georgia,Jackson County,13,13157,2002,4008,637,0,
Georgia,Jackson County,13,13157,2004,4234,634,0,595
Georgia,Jackson County,13,13157,2005,4348,705,0,633
Georgia,Jackson County,13,13157,2006,4461,731,0,653
Georgia,Jackson County,13,13157,2007,4574,757,0,
Georgia,Jackson County,13,13157,2008,4687,742,0,652
Georgia,Jackson County,13,13157,2009,4801,548,0,
Georgia,Jackson County,13,13157,2010,4914,626,0,
Georgia,Jackson County,13,13157,2011,5079,607,0,
Georgia,Jackson County,13,13157,2012,5244,664,0,
Georgia,Jackson County,13,13157,2013,5409,667,0,
Georgia,Jackson County,13,13157,2014,5573,619,0,
Georgia,Jackson County,13,13157,2015,5738,617,0,
Georgia,Jackson County,13,13157,2016,5903,539,0,
Georgia,Jasper County,13,13159,2001,898,78,0,76
Georgia,Jasper County,13,13159,2002,923,97,0,88
Georgia,Jasper County,13,13159,2003,947,88,0,84
Georgia,Jasper County,13,13159,2004,971,98,0,95
Georgia,Jasper County,13,13159,2005,996,143,0,131
Georgia,Jasper County,13,13159,2006,1020,104,0,101
Georgia,Jasper County,13,13159,2007,1044,122,0,115
Georgia,Jasper County,13,13159,2008,1068,126,0,119
Georgia,Jasper County,13,13159,2009,1093,104,0,100
Georgia,Jasper County,13,13159,2010,1117,123,0,118
Georgia,Jasper County,13,13159,2011,1144,123,0,116
Georgia,Jasper County,13,13159,2012,1171,149,0,141
Georgia,Jasper County,13,13159,2013,1198,133,0,121
Georgia,Jasper County,13,13159,2014,1225,125,0,123
Georgia,Jasper County,13,13159,2015,1252,107,0,101
Georgia,Jasper County,13,13159,2016,1279,128,0,120
Georgia,Jeff Davis County,13,13161,2000,1091,75,0,72
Georgia,Jeff Davis County,13,13161,2001,1154,65,0,64
Georgia,Jeff Davis County,13,13161,2002,1217,139,0,124
Georgia,Jeff Davis County,13,13161,2003,1279,158,0,
Georgia,Jeff Davis County,13,13161,2004,1342,144,0,126
Georgia,Jeff Davis County,13,13161,2005,1405,142,0,121
Georgia,Jeff Davis County,13,13161,2006,1468,119,0,111
Georgia,Jeff Davis County,13,13161,2007,1531,119,0,111
Georgia,Jeff Davis County,13,13161,2008,1593,107,0,95
Georgia,Jeff Davis County,13,13161,2009,1656,103,0,99
Georgia,Jeff Davis County,13,13161,2010,1719,124,0,117
Georgia,Jeff Davis County,13,13161,2011,1759,130,0,111
Georgia,Jeff Davis County,13,13161,2012,1798,117,0,108
Georgia,Jeff Davis County,13,13161,2013,1838,172,0,153
Georgia,Jeff Davis County,13,13161,2014,1878,148,0,134
Georgia,Jeff Davis County,13,13161,2015,1917,126,0,115
Georgia,Jeff Davis County,13,13161,2016,1957,145,0,128
Georgia,Jefferson County,13,13163,2004,1844,166,0,
Georgia,Jefferson County,13,13163,2005,1864,128,0,122
Georgia,Jefferson County,13,13163,2006,1885,163,0,
Georgia,Jefferson County,13,13163,2007,1905,148,0,
Georgia,Jefferson County,13,13163,2008,1926,195,0,
Georgia,Jefferson County,13,13163,2009,1946,193,0,
Georgia,Jefferson County,13,13163,2010,1967,165,0,
Georgia,Jefferson County,13,13163,2011,2015,163,0,
Georgia,Jefferson County,13,13163,2012,2063,153,0,
Georgia,Jefferson County,13,13163,2013,2111,127,0,117
Georgia,Jefferson County,13,13163,2014,2159,172,0,
Georgia,Jefferson County,13,13163,2015,2207,169,0,
Georgia,Jefferson County,13,13163,2016,2255,167,0,
Georgia,Jenkins County,13,13165,2001,874,32,0,
Georgia,Jenkins County,13,13165,2002,890,25,0,
Georgia,Jenkins County,13,13165,2003,906,46,0,
Georgia,Jenkins County,13,13165,2004,922,31,0,31
Georgia,Jenkins County,13,13165,2005,938,42,0,
Georgia,Jenkins County,13,13165,2006,953,47,0,
Georgia,Jenkins County,13,13165,2007,969,54,0,50
Georgia,Jenkins County,13,13165,2008,985,43,0,
Georgia,Jenkins County,13,13165,2009,1001,51,0,47
Georgia,Jenkins County,13,13165,2010,1017,49,0,49
