CASE_ID,PARTY_NUMBER,PARTY_TYPE,AT_FAULT,PARTY_SEX,PARTY_AGE,PARTY_SOBRIETY,PARTY_DRUG_PHYSICAL,DIR_OF_TRAVEL,PARTY_SAFETY_EQUIP_1,PARTY_SAFETY_EQUIP_2,FINAN_RESPONS,SP_INFO_1,SP_INFO_2,SP_INFO_3,OAF_VIOLATION_CODE,OAF_VIOL_CAT,OAF_VIOL_SECTION,OAF_VIOLATION_SUFFIX,OAF_1,OAF_2,PARTY_NUMBER_KILLED,PARTY_NUMBER_INJURED,MOVE_PRE_ACC,VEHICLE_YEAR,VEHICLE_MAKE,STWD_VEHICLE_TYPE,CHP_VEH_TYPE_TOWING,CHP_VEH_TYPE_TOWED,RACE,INATTENTION,SPECIAL_INFO_F,SPECIAL_INFO_G,ACCIDENT_YEAR
9013457,2,2,N,F,51,A,-,W,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,B,,-,-,2019
9021781,1,2,Y,F,18,A,-,W,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,H,,-,-,2019
9021781,2,1,N,F,22,A,-,S,M,G,,-,-,-,-,"- ",,,N,-,0,0,B,2018,FORD,-,,41,W,,-,-,2019
9021801,1,4,Y,M,58,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2019
9021801,2,1,N,M,59,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,1995,DODGE,A,08,,W,,-,-,2019
9014247,1,1,Y,M,26,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2010,LEXUS,A,01,,W,,-,-,2019
9014247,2,4,N,F,27,H,H,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2019
9046348,1,1,Y,M,998,G,G,S,M,B,,-,-,-,-,"- ",,,N,-,0,0,E,2000,NISSAN,A,01,,B,,-,-,2019
9046348,2,2,N,F,53,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,A,,-,-,2019
9014279,1,1,Y,M,72,A,-,S,M,G,Y,-,3,-,-,"- ",,,E,-,0,0,E,2005,MERCEDES-BENZ,A,07,,A,,-,-,2019
9014279,2,2,N,M,77,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,A,,-,-,2019
9014316,1,1,Y,-,998,G,G,W,-,B,,-,-,-,-,"- ",,,N,-,0,0,E,,-,A,01,,,,-,-,2019
9014316,2,2,N,M,29,-,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2019
9017365,1,1,Y,M,67,A,-,W,M,B,Y,-,3,-,-,"- ",,,N,-,0,0,E,2017,CHEVROLET,A,01,,W,,-,-,2020
9017365,2,2,N,M,47,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,B,,-,-,2020
9017433,1,1,Y,M,56,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2005,HONDA,A,07,,A,,-,-,2020
9017433,2,2,N,F,27,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,A,,-,-,2020
9043454,1,4,Y,M,57,C,-,S,-,-,N,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2020
9043454,2,1,N,M,46,A,-,N,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,D,2013,-,I,09,,A,,-,-,2020
9052868,1,1,Y,-,998,G,G,W,L,B,,-,-,-,-,"- ",,,N,-,0,0,D,2014,SUBARU,A,01,,,,-,-,2019
9052868,2,2,N,F,16,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,B,,-,-,2019
9052868,3,3,N,-,998,H,H,E,-,-,O,-,-,-,-,"- ",,,N,-,0,0,O,2012,FORD,A,01,,,,-,-,2019
9052868,4,3,N,-,998,H,H,E,-,-,O,-,-,-,-,"- ",,,N,-,0,0,O,2017,FORD,A,01,,,,-,-,2019
9052945,1,1,Y,-,998,G,G,E,-,-,,-,-,-,-,"- ",,,N,-,0,0,B,1990,HONDA,A,01,,,,-,-,2020
9052945,2,4,N,F,38,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,,,-,-,2020
9043614,1,1,Y,-,998,G,G,S,N,B,,-,-,-,-,"- ",,,N,-,0,0,E,,CHRYSLER,A,01,,,,-,-,2020
9043614,2,4,N,M,50,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2020
9043632,1,4,Y,M,46,A,-,W,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2020
9043632,2,2,N,F,998,G,G,-,-,-,O,-,-,-,-,"- ",,,N,-,0,0,B,,-,N,60,,W,,-,-,2020
9043638,1,2,Y,F,17,A,-,S,-,-,O,-,-,-,-,"- ",,,A,-,0,1,-,,-,N,60,,H,,-,-,2020
9043638,2,1,N,F,38,A,-,E,M,G,Y,-,-,-,-,"- ",,,E,-,0,0,B,2012,TOYOTA,A,01,,W,,-,-,2020
9045251,1,1,Y,-,998,G,G,E,N,B,,-,-,-,-,"- ",,,N,-,0,0,R,,TOYOTA,A,07,,,,-,-,2020
9045251,2,4,N,F,33,A,-,W,P,A,O,-,3,-,-,"- ",,,N,-,0,1,A,,-,L,04,,W,,-,-,2020
9021625,1,2,Y,M,67,-,F,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,A,,-,N,60,,B,,-,-,2019
9021625,2,1,N,F,998,H,H,W,P,B,,-,-,-,-,"- ",,,N,-,0,0,B,,JEEP,A,01,,W,,-,-,2019
9022102,1,4,Y,M,66,A,-,W,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2019
9022102,2,1,N,M,998,G,G,S,-,B,,-,-,-,-,"- ",,,N,-,0,0,B,2015,PORSCHE,A,01,,W,,-,-,2019
9068848,1,4,Y,M,52,A,-,E,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2020
9068848,2,1,N,M,55,A,-,S,M,G,N,-,-,-,-,"- ",,,N,-,0,0,D,2004,-,A,07,,B,,-,-,2020
9068852,1,1,Y,M,998,G,G,W,N,B,,-,-,-,-,"- ",,,N,-,0,0,B,1990,-,A,01,,A,,-,-,2020
9068852,2,2,N,M,21,G,G,S,-,-,O,-,-,-,-,"- ",,,M,-,0,1,B,,-,N,60,,W,,-,-,2020
9068891,1,1,Y,-,998,G,G,S,-,-,,-,-,-,-,"- ",,,N,-,0,0,B,,-,A,08,,,,-,-,2020
9068891,2,4,N,-,998,A,-,S,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2020
9069521,1,1,Y,-,998,G,G,S,B,-,,-,-,-,-,"- ",,,O,-,0,0,B,2018,-,A,01,,,,-,-,2020
9069521,2,2,N,M,42,G,G,-,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,B,,-,-,2020
9023270,1,1,Y,-,998,A,-,N,P,H,,-,-,-,-,"- ",,,N,-,0,0,R,2000,TOYOTA,A,01,,,,-,-,2019
9023270,2,2,N,M,49,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,B,,-,-,2019
9013571,1,1,Y,-,998,G,G,E,-,B,,-,-,-,,19,20001,A,A,-,0,0,B,,MERCEDES-BENZ,A,01,,,,-,-,2019
9013571,2,2,N,M,48,G,G,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,B,,-,-,2019
9028933,1,1,Y,-,72,A,-,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,E,2006,HONDA,A,07,,,,-,-,2019
9028933,2,4,N,F,49,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2019
9029531,1,4,Y,F,27,A,-,W,-,-,O,-,-,-,-,"- ",,,N,-,0,1,M,,-,L,04,,B,,-,-,2019
9029531,2,1,N,M,73,B,-,N,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2004,FORD,D,22,,W,,-,-,2019
9031441,1,2,Y,M,64,A,-,W,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,A,,-,-,2019
9031441,2,1,N,-,998,G,G,S,M,B,,-,-,-,,19,20001,,A,-,0,0,B,,-,A,01,,,,-,-,2019
9031453,1,1,Y,F,57,A,-,N,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,E,2015,CHEVROLET,A,08,,,,-,-,2019
9031453,2,2,N,F,68,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,,,-,-,2019
9032041,1,1,Y,M,67,G,G,E,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,G,2017,HYUNDAI,A,01,,B,,-,-,2019
9032041,2,2,N,F,29,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,H,,-,-,2019
9032041,3,2,N,M,998,-,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,H,,-,-,2019
9039425,1,1,N,F,43,A,-,N,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,E,2015,TOYOTA,A,01,,A,,-,-,2019
9039425,2,2,N,M,66,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,A,,-,-,2019
9043053,1,1,Y,-,998,G,G,W,N,B,,-,-,-,-,"- ",,,N,-,0,0,B,,HONDA,A,01,,,,-,-,2020
9043053,2,4,N,M,27,G,G,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2020
9058081,1,1,Y,F,998,G,G,N,N,B,,-,-,-,-,"- ",,,N,-,0,0,E,2006,-,A,07,,H,,-,-,2020
9058081,2,2,N,F,57,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,B,,-,-,2020
9062113,1,1,Y,M,61,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,A,2008,FORD,A,01,,O,,-,-,2019
9062113,2,2,N,F,38,A,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,R,,-,N,60,,H,,-,-,2019
9062204,1,1,Y,M,46,A,-,E,M,B,Y,-,-,-,-,"- ",,,N,-,0,0,E,2017,TOYOTA,A,01,,W,,-,-,2019
9062204,2,4,N,M,36,-,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2019
9062974,1,1,Y,-,998,G,G,E,-,B,,-,-,-,-,"- ",,,N,-,0,0,F,,ACURA,A,01,,,,-,-,2020
9062974,2,2,N,F,75,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,B,,-,-,2020
9043666,1,1,Y,F,51,A,-,S,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,E,2018,DODGE,A,07,,W,,-,-,2020
9043666,2,2,N,M,17,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,B,,-,-,2020
9045315,1,1,Y,-,998,D,-,E,-,-,,-,-,-,-,"- ",,,-,-,0,0,B,,LEXUS,A,01,,,,-,-,2019
9045315,2,2,N,M,44,G,G,-,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,W,,-,-,2019
9045384,1,1,Y,M,31,B,-,W,L,B,,-,-,-,,31,22107,,A,N,0,0,B,2003,MERCEDES-BENZ,A,01,,H,,-,-,2019
9045384,2,3,N,-,998,H,H,W,-,-,O,-,3,-,-,"- ",,,N,-,0,2,O,2003,TOYOTA,A,01,,,,-,-,2019
9045384,3,3,N,-,998,H,H,W,-,-,O,-,-,-,-,"- ",,,N,-,0,0,O,2013,NISSAN,A,01,,,,-,-,2019
9045384,4,3,N,-,998,H,H,W,-,-,O,-,-,-,-,"- ",,,N,-,0,0,O,2017,HONDA,A,01,,,,-,-,2019
9045384,5,2,N,M,998,A,-,-,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,,,-,-,2019
9046219,1,4,Y,M,25,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,M,,-,L,04,,W,,-,-,2020
9046219,2,1,N,-,998,G,G,S,B,-,,-,-,-,-,"- ",,,N,-,0,0,B,,MAZDA,A,01,,,,-,-,2020
9049758,1,2,Y,M,53,B,-,-,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,H,,-,-,2020
9049758,2,1,N,M,60,A,-,S,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,D,2019,-,I,09,,B,,-,-,2020
9050335,1,1,Y,-,998,G,G,E,N,B,,-,-,-,-,"- ",,,N,-,0,0,D,,-,A,01,,,,-,-,2020
9050335,2,2,N,F,25,-,-,N,-,-,O,-,-,-,-,"- ",,,-,-,0,1,R,,-,N,60,,W,,-,-,2020
9050359,1,1,Y,-,998,G,G,W,P,B,,-,-,-,,19,20002,,A,-,0,0,D,,-,A,01,,,,-,-,2020
9050359,2,2,N,M,54,-,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,B,,-,-,2020
9050544,1,1,Y,-,998,G,G,N,-,B,,-,-,-,-,"- ",,,N,-,0,0,B,,-,A,01,,,,-,-,2020
9050544,2,2,N,F,26,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,W,,-,-,2020
9105522,1,4,Y,M,18,A,-,E,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2020
9105522,2,1,N,M,54,A,-,W,M,W,Y,-,-,-,-,"- ",,,N,-,0,1,B,2016,-,C,02,,W,,-,-,2020
9052017,1,1,Y,-,998,G,G,W,P,B,,-,-,-,-,"- ",,,N,-,0,0,B,,MERCEDES-BENZ,-,99,,,,-,-,2019
9052017,2,2,N,F,37,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,B,,-,-,2019
90842921,1,2,Y,F,36,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,-,,-,N,60,,W,,-,-,2018
90842921,2,1,N,M,54,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2010,TOYO,A,01,,A,,-,-,2018
9112630,1,4,Y,M,49,A,-,E,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2020
9112630,2,1,N,M,64,A,-,S,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,D,2019,JEEP,A,01,,B,,-,-,2020
9114612,1,1,Y,M,58,A,-,S,M,H,Y,-,3,-,-,"- ",,,N,-,0,0,O,2008,-,A,01,,W,,-,-,2020
9114612,2,4,N,M,58,A,-,S,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2020
90854528,1,2,Y,M,40,G,G,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,-,,-,N,60,,B,,-,-,2018
90854528,2,1,N,M,32,A,-,E,M,G,N,-,3,-,-,"- ",,,N,-,0,0,H,2010,VOLK,A,01,,H,,-,-,2018
9064798,1,1,N,-,998,G,G,E,-,-,,-,-,-,-,"- ",,,N,-,0,0,B,2015,CHRYSLER,A,01,,,,-,-,2020
9064798,2,4,N,M,46,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2020
9064849,1,1,Y,F,998,G,G,W,-,-,,-,-,-,-,"- ",,,N,-,0,0,D,2001,HYUNDAI,A,07,,B,,-,-,2020
9064849,2,3,N,-,998,A,-,W,-,-,O,-,-,-,-,"- ",,,N,-,0,1,O,2017,CADILLAC,A,01,,,,-,-,2020
9064849,3,2,N,M,62,-,,-,-,-,O,-,-,-,-,"- ",,,-,-,0,1,-,,-,N,60,,B,,-,-,2020
9071784,1,1,Y,-,998,G,G,W,N,B,,-,-,-,-,"- ",,,N,-,0,0,B,,-,A,01,,,,-,-,2019
9071784,2,2,N,M,16,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,B,,-,-,2019
9119447,1,4,Y,M,17,A,-,W,-,-,,-,3,-,,24,22450,A,A,-,0,1,D,,-,L,04,,B,,-,-,2020
9119447,2,1,N,M,39,A,-,-,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2020,-,A,01,,H,,-,-,2020
90719954,1,2,Y,M,36,B,-,N,-,-,O,-,3,-,-,"- ",,,N,-,1,0,-,,-,N,60,,H,,-,-,2018
90719954,2,1,N,F,20,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2008,HYUN,A,07,,B,,-,-,2018
9072109,1,1,Y,M,30,A,-,S,M,G,Y,-,3,-,-,"- ",,,E,-,0,0,B,2012,FORD,A,01,,O,,-,-,2020
9072109,2,2,N,F,44,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2020
9072465,1,1,Y,-,998,G,G,S,-,-,,-,-,-,-,"- ",,,N,-,0,0,-,,-,A,01,,,,-,-,2020
9072465,2,2,N,M,37,H,H,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,B,,-,-,2020
90735270,1,2,Y,M,62,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,1,0,-,,-,N,60,,B,,-,-,2018
90735270,2,1,N,M,26,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2016,CHRY,A,01,,B,,-,-,2018
90735270,3,1,N,M,20,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2001,ACURA,A,01,,A,,-,-,2018
9076306,1,1,Y,M,56,A,-,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2017,NISSAN,A,01,,W,,-,-,2019
9076306,2,4,N,M,23,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2019
9076378,1,4,Y,M,12,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2019
9076378,2,1,N,F,45,A,-,S,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2012,FORD,A,01,,H,,-,-,2019
90828275,1,1,N,F,54,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2011,JEEP,A,07,,O,,-,-,2018
90828275,2,4,N,M,42,A,-,S,-,V,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2018
90840691,1,1,Y,M,20,B,-,S,M,G,N,-,3,-,-,"- ",,,N,-,0,0,R,1996,JEEP,A,07,,H,,-,-,2018
90840691,2,2,N,M,998,G,G,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,-,,-,N,60,,B,,-,-,2018
9114620,1,1,Y,M,19,A,-,S,M,G,N,-,3,-,-,"- ",,,N,-,0,0,B,2001,-,A,01,,B,,-,-,2020
9114620,2,2,N,F,54,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,B,,-,-,2020
9114632,1,1,Y,M,21,A,-,S,M,B,N,-,-,-,-,"- ",,,A,-,0,0,G,2010,-,A,01,,H,,-,-,2020
9114632,2,2,N,F,63,A,-,W,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,H,,-,-,2020
90899491,1,1,Y,M,56,B,-,N,L,G,N,-,3,-,,25,22350,,A,-,0,0,B,2003,LEXU,A,01,,B,,-,-,2018
90899491,2,5,N,-,998,H,H,N,-,-,O,-,-,-,-,"- ",,,I,-,0,0,A,1996,LEXU,A,01,,,,-,-,2018
90899491,3,2,N,M,19,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,1,0,-,,-,N,60,,B,,-,-,2018
90899491,4,5,N,-,998,H,H,N,-,-,O,-,-,-,-,"- ",,,I,-,0,0,A,2010,NISS,A,01,,,,-,-,2018
90899491,5,2,N,F,22,B,-,N,-,-,O,-,-,-,-,"- ",,,-,-,0,1,-,,-,N,60,,O,,-,-,2018
9096528,1,1,Y,M,20,A,-,W,M,G,,-,-,-,-,"- ",,,N,-,0,0,E,2019,NISSAN,A,07,,B,,-,-,2019
9096528,2,2,N,F,54,A,-,W,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,H,,-,-,2019
9098025,1,1,Y,M,60,A,-,W,M,G,N,-,-,-,-,"- ",,,N,-,0,0,E,2000,VOLKSWAGEN,A,01,,B,,-,-,2020
9098025,2,2,N,M,61,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,B,,-,-,2020
9134777,1,4,Y,M,61,G,G,S,-,-,,-,-,-,-,"- ",,,N,-,0,1,J,,-,L,04,,B,,-,-,2020
9134777,2,1,N,M,64,A,-,S,M,G,N,-,-,-,-,"- ",,,N,-,0,0,B,1997,FORD,A,07,,B,,-,-,2020
9134784,1,1,Y,F,70,A,-,S,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2016,-,A,01,,W,,-,-,2020
9134784,2,4,N,M,33,A,-,S,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2020
9098482,1,1,Y,M,54,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2017,-,A,01,,,,-,-,2020
9098482,2,2,N,F,67,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,-,,-,N,60,,,,-,-,2020
9136279,1,1,Y,F,998,A,-,E,M,B,,-,-,-,-,"- ",,,N,-,0,0,D,2000,-,A,01,,B,,-,-,2020
9136279,2,4,N,F,54,A,-,S,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2020
9136408,1,1,Y,M,36,B,-,S,L,G,Y,-,-,-,,31,22107,,A,-,0,0,B,2003,-,A,07,,H,,-,-,2020
9136408,2,3,N,-,998,H,H,S,-,-,O,-,-,-,-,"- ",,,N,-,0,0,O,2007,-,A,01,,,,-,-,2020
9136408,3,3,N,-,998,H,H,S,-,-,O,-,-,-,-,"- ",,,N,-,0,0,O,2004,-,A,08,,,,-,-,2020
9136408,4,2,N,F,46,A,-,-,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,,,-,-,2020
9100791,1,1,N,M,998,G,G,S,-,B,,-,-,-,-,"- ",,,N,-,0,0,G,2001,FORD,D,22,,W,,-,-,2020
9100791,2,2,N,M,51,G,G,W,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,B,,-,-,2020
9101212,1,1,Y,M,61,G,G,E,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,A,2012,FORD,D,22,,B,,-,-,2020
9101212,2,2,N,F,57,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,,,-,-,2020
9105503,1,4,Y,F,46,A,-,N,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2020
9105503,2,1,N,M,47,C,-,W,M,G,,-,-,-,-,"- ",,,N,-,0,0,B,2016,-,A,01,,A,,-,-,2020
9077408,1,2,Y,M,69,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2019
9077408,2,1,N,M,65,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,1999,VOLKSWAGEN,A,01,,B,,-,-,2019
9143237,1,1,Y,-,998,G,G,W,N,B,,-,-,-,-,"- ",,,N,-,0,0,R,,-,-,99,,,,-,-,2020
9143237,2,2,N,M,58,G,G,-,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,B,,-,-,2020
9110132,1,4,Y,M,42,G,G,S,-,-,N,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2020
9110132,2,1,N,M,32,A,-,W,M,-,Y,-,-,-,-,"- ",,,N,-,0,0,B,2017,HYUNDAI,A,01,,O,,-,-,2020
9133478,1,1,Y,F,25,A,-,E,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2009,-,A,01,,B,,-,-,2020
9133478,2,2,N,F,60,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,A,,-,-,2020
9133484,1,1,Y,-,998,G,G,S,N,B,,-,-,-,-,"- ",,,A,-,0,0,E,,-,A,01,,,,-,-,2020
9133484,2,4,N,M,40,A,-,S,-,-,,-,-,-,,27,21650,1,A,-,0,1,B,,-,L,04,,W,,-,-,2020
9089867,1,1,Y,-,998,G,G,E,N,B,,-,-,-,-,"- ",,,N,-,0,0,B,,-,-,99,,,,-,-,2020
9089867,2,2,N,M,30,H,H,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,H,,-,-,2020
9089871,1,4,Y,M,40,A,-,E,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2020
9089871,2,1,N,-,998,G,G,S,N,B,,-,-,-,-,"- ",,,N,-,0,0,E,1995,-,A,01,,,,-,-,2020
9134121,1,4,N,M,32,A,-,W,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2020
9134121,2,2,N,F,81,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2020
9153255,1,1,Y,M,43,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2007,-,A,07,,B,,-,-,2020
9153255,2,4,N,M,38,A,-,S,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2020
9153259,1,1,Y,M,998,G,G,S,B,-,N,-,-,-,-,"- ",,,N,-,0,0,B,,-,D,22,,,,-,-,2020
9153259,2,1,N,M,24,A,-,S,M,H,,-,-,-,-,"- ",,,N,-,0,0,O,1999,-,A,01,,H,,-,-,2020
9153259,3,2,N,M,61,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,B,,-,-,2020
9155036,1,4,N,M,46,A,-,E,-,-,N,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,O,,-,-,2020
9155036,2,1,N,F,67,A,-,E,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,G,2005,-,A,01,,H,,-,-,2020
9115508,1,4,Y,M,29,A,-,W,-,-,N,-,-,-,-,"- ",,,N,-,0,1,E,,-,L,04,,H,,-,-,2019
9115508,2,1,N,M,72,A,-,E,M,G,Y,-,-,-,-,"- ",,,F,N,0,0,-,1997,-,A,07,,A,D,-,-,2019
9134331,1,1,Y,F,47,G,G,E,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,E,2000,-,D,22,,H,,-,-,2020
9134331,2,2,N,F,72,G,G,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2020
9156653,1,4,Y,M,18,D,-,S,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2020
9156654,1,4,Y,M,998,G,G,N,-,-,,-,-,-,-,"- ",,,N,-,0,0,B,,-,L,04,,B,,-,-,2020
9156654,2,2,N,F,65,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,B,,-,-,2020
91193942,1,4,Y,F,41,A,-,W,-,V,O,-,3,-,-,"- ",,,N,-,0,1,M,2018,LIV,L,04,,W,,-,-,2020
9136274,1,1,Y,F,82,A,-,S,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2010,-,A,01,,A,,-,-,2020
9136274,2,4,N,M,31,A,-,W,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2020
