neighborhood,title,price,beds_sqft,pid,longitude,date,subregion,link,latitude
 (san jose downtown),3x2 Gorgeous Santa Barbara Apartment with Pool View,$3070,   / 3br - 1430ft² -    ,4075508551,,Sep 18 2013,South Bay,/sby/apa/4075508551.html,
 (milpitas),"Relax, you've found your new home!",$3439,   / 3br -    ,4075473526,,Sep 18 2013,South Bay,/sby/apa/4075473526.html,
 (san jose east),Spacious San Jose Unit for Rent...,$1500,   / 2br -    ,4050152549,,Sep 18 2013,South Bay,/sby/apa/4050152549.html,
 (san jose downtown),*~*Stylish Loft with retail space *~* . Washer & Dryer includ,$2752,   / 1br - 1303ft² -    ,4075479576,,Sep 18 2013,South Bay,/sby/apa/4075479576.html,
 (sunnyvale),Luxurious One Bed One Bath in Brand New BRE Community (SPECIALS!),$2070,   / 1br - 751ft² -    ,4075458541,,Sep 18 2013,South Bay,/sby/apa/4075458541.html,
 (san jose west),1 bed /1 bath Sierra Crest Condo for rent near Santana Row,$1850,   / 1br -    ,4075504754,,Sep 18 2013,South Bay,/sby/apa/4075504754.html,
 (cupertino),"BEAUTIFUL 2X2 TOWNHOME GRANITE COUNTERTOPS, FIREPLACE TOP FLOOR",$3180,   / 2br - 3180ft² -    ,4075522025,-122.0449,Sep 18 2013,South Bay,/sby/apa/4075522025.html,37.318
 (sunnyvale),"New Hardwood floor, cabinets, stainless steel appliances and more!",$2155,   / 2br - 900ft² -    ,4070984532,,Sep 18 2013,South Bay,/sby/apa/4070984532.html,
 (gilroy),Ultra Luxurious Living at Allium in Downtown Gilroy,$1895,   / 2br - 1412ft² -    ,4033230613,,Sep 18 2013,South Bay,/sby/apa/4033230613.html,
 (san jose south),Beautiful Re-Build 4BR/2BA single level house in South San Jose,$2995,   / 4br - 1850ft² -    ,4075386162,,Sep 18 2013,South Bay,/sby/apa/4075386162.html,
 (san jose south),Almaden,$4750,   / 4br - 2559ft² -    ,4075368939,,Sep 18 2013,South Bay,/sby/apa/4075368939.html,
 (cupertino),Beautiful 3Br/2.5Ba townhome in Prime Cupertino Location,$3450,   / 3br - 1551ft² -    ,4075354389,-122.028564,Sep 18 2013,South Bay,/sby/apa/4075354389.html,37.319711
 (sunnyvale),Pet-Friendly Homes in the Heart of SV,$1944,   / 1br - 710ft² -    ,4075392393,-122.044021,Sep 18 2013,South Bay,/sby/apa/4075392393.html,37.390653
 (san jose west),1 Month FREE ~ Hidden Gem walking distance 2 Santana Row,$3483,   / 3br - 1334ft² -    ,4075354540,,Sep 18 2013,South Bay,/sby/apa/4075354540.html,
 (sunnyvale),"Award Winning Community, Luxurious Amenities, Ideal Location",$1956,   / 2br -    ,4075387882,-122.005336,Sep 18 2013,South Bay,/sby/apa/4075387882.html,37.354549
 (sunnyvale),"$2290 2bd 2bth 1100Sqft with WD in Sunnyvale, CA",$2290,   / 2br - 1100ft² -    ,4075372018,-122.017035,Sep 18 2013,South Bay,/sby/apa/4075372018.html,37.398579
 (santa clara),Granite countertops. Energy-efficient double-pane windows.,$2295,   / 2br -    ,4075384197,-121.971931,Sep 18 2013,South Bay,/sby/apa/4075384197.html,37.325452
 (gilroy),SEEKING SMALL HOUSE OR MOBILE HOME,$1500,   / 1br - 600ft² -    ,4075381769,,Sep 18 2013,South Bay,/sby/apa/4075381769.html,
 (sunnyvale),Limited Time RATE for Ground Floor 1x1 Home... $1893/month,$1893,   / 1br - 710ft² -    ,4075380714,-122.044021,Sep 18 2013,South Bay,/sby/apa/4075380714.html,37.390653
 (cupertino),Come in now to reserve this spacious 3 bedroom 1.5 bath townhome!,$3193,   / 3br - 1212ft² -    ,4075378379,-122.02357,Sep 18 2013,South Bay,/sby/apa/4075378379.html,37.322542
 (oakland east),"Incredible one bed / Breakfast Nook, Hardwood Floor",$1083,   / 1br -    ,4076639028,-122.23141,Sep 18 2013,East Bay,/eby/apa/4076639028.html,37.783174
 (san leandro),For rent: single family home in san lorenzo village,$1890,      ,4076638058,,Sep 18 2013,East Bay,/eby/apa/4076638058.html,
 (oakland west),"*PICS* Large Hardwood Floors, Hardwood Cabinets In This Studio",$988,      ,4076610601,-122.28328,Sep 18 2013,East Bay,/eby/apa/4076610601.html,37.818927
 (dublin / pleasanton / livermore),"Cake, Sushi, Yogurt, and much more just steps away!",$2995,   / 2br - 1328ft² -    ,4076586716,-121.911587,Sep 18 2013,East Bay,/eby/apa/4076586716.html,37.704357
 (pittsburg / antioch),Three BR Big Lot,$1315,   / 3br -    ,4076470686,,Sep 18 2013,East Bay,/eby/apa/4076470686.html,
 (san leandro),QUIET ONE BEDROOM - WALK TO SL BART,$995,   / 1br - 700ft² -    ,4076622888,-122.158674,Sep 18 2013,East Bay,/eby/apa/4076622888.html,37.729653
" (Wallace, CA)",Beautiful  Resort Feel turn Key 2200.00,$2200,      ,4076606885,-120.96985,Sep 18 2013,East Bay,/eby/apa/4076606885.html,38.201192
 (danville / san ramon),BEAUTIFUL HOME IN WEST SIDE SAN RAMON,$3200,   / 4br - 1880ft² -    ,4067290441,-121.972643,Sep 18 2013,East Bay,/eby/apa/4067290441.html,37.762368
 (albany / el cerrito),5 bedroom/3 bath Albany Home for Rent,$4000,   / 5br - 1971ft² -    ,4076602738,-122.29658,Sep 18 2013,East Bay,/eby/apa/4076602738.html,37.894181
 (vallejo / benicia),"STOP!!☆**:•.•:**☆LOOK & LEASE,WE HAVE IT All HERE☆**:•.•:*",$1290,   / 2br - 900ft² -    ,4076546338,-122.257303,Sep 18 2013,East Bay,/eby/apa/4076546338.html,38.11989
 (alameda),Lovely Victorian Gold Coast Area,$2900,   / 2br - 1700ft² -    ,4076609587,,Sep 18 2013,East Bay,/eby/apa/4076609587.html,
 (cupertino),Turn-Key Executive Condo in Cupertino,$2295,   / 1br - 850ft² -    ,4074755743,-122.032516,Sep 17 2013,South Bay,/sby/apa/4074755743.html,37.322642
 (los gatos),Los Gatos 2/2 for Rent,$2390,   / 2br -    ,4074753295,,Sep 17 2013,South Bay,/sby/apa/4074753295.html,
 (san jose downtown),"Now Renting 1br - Downtown SJ, small property, secured entry",$1395,   / 1br -    ,4074738703,-121.879929,Sep 17 2013,South Bay,/sby/apa/4074738703.html,37.342782
 (san jose downtown),"Large 1bdrm/1bth in historic, quiet, victorian neighborhood",$1895,   / 1br - 700ft² -    ,4074735033,-121.870665,Sep 17 2013,South Bay,/sby/apa/4074735033.html,37.335541
 (santa clara),"AVAIL NOW-Spacious 1 BR, Exl Loc. near Homestead/San Tomas/Kaiser Hosp",$1695,   / 1br - 750ft² -    ,4025872349,-121.977069,Sep 17 2013,South Bay,/sby/apa/4025872349.html,37.338241
 (san jose north),Beautiful 3-BR Townhouse in Prime North San Jose 95134 Neighborhood,$3200,   / 3br - 1325ft² -    ,4074657526,-121.956583,Sep 17 2013,South Bay,/sby/apa/4074657526.html,37.414471
 (sunnyvale),$1950 Brand New Modern 1 Bdr/Bth Townhouse Available NOW!r,$2100,   / 1br - 1100ft² -    ,4050605546,-122.0006,Sep 17 2013,South Bay,/sby/apa/4050605546.html,37.3983
 (campbell),Cozy 1 Bedroom! Move in 10/20 Call 408-559-1301!,$1525,   / 1br - 648ft² -    ,4074700769,,Sep 17 2013,South Bay,/sby/apa/4074700769.html,
 (cupertino),Remodeled Luxury Apartment next to Cupertino Library,$3000,   / 2br - 1200ft² -    ,4074677022,-122.030532,Sep 17 2013,South Bay,/sby/apa/4074677022.html,37.320636
 (san jose downtown),"Studio Suite (separate full kitchen), In Converted Victorian, Availabl",$1150,      ,4016180841,-121.881698,Sep 17 2013,South Bay,/sby/apa/4016180841.html,37.326043
 (lafayette / orinda / moraga),ORINDA/SLEEPY HOLLOW HOUSE 4 BR $5500,$5200,   / 4br - 3000ft² -    ,4076863513,-122.182312,Sep 18 2013,East Bay,/eby/apa/4076863513.html,37.908754
 (alameda),showing Thursday Sept 19 at 6:30-7:00pm ,$1280,   / 1br - 750ft² -    ,4076856701,-122.27728,Sep 18 2013,East Bay,/eby/apa/4076856701.html,37.771628
 (Manteca),House for Rent- Available NOW,$1325,   / 3br - 1000ft² -    ,4076869180,-121.217798,Sep 18 2013,East Bay,/eby/apa/4076869180.html,37.801622
 (pittsburg / antioch),4bed2.5bath Antioch House for rent,$1900,   / 4br - 2060ft² -    ,4076867965,,Sep 18 2013,East Bay,/eby/apa/4076867965.html,
 (oakland north / temescal),Live/Work Loft Oasis in a 1911 Fire Station,$3900,   / 2br - 2200ft² -    ,4071900227,-122.267296,Sep 18 2013,East Bay,/eby/apa/4071900227.html,37.840987
 (lafayette / orinda / moraga),"Moraga Apartment, Under renovation, ready to move by October!",$2695,   / 2br -    ,4057455757,-122.128562,Sep 18 2013,East Bay,/eby/apa/4057455757.html,37.854411
 (pittsburg / antioch),4bed2.5bath Antioch House for rent,$1900,   / 4br - 2060ft² -    ,4076864974,,Sep 18 2013,East Bay,/eby/apa/4076864974.html,
 (fremont / union city / newark),Gorgeous 3 Bed 2.5 Bath 2 Story Home in Fremont,$2550,   / 3br - 1980ft² -    ,4076856770,-121.9999,Sep 18 2013,East Bay,/eby/apa/4076856770.html,37.5605
 (oakland lake merritt / grand),Nice Spacious 1 Bedroom,$1549,   / 1br -    ,4076850400,-122.26024,Sep 18 2013,East Bay,/eby/apa/4076850400.html,37.811967
 (fremont / union city / newark),3/2/1+1 Fremont Woods Condo For Rent,$2000,   / 3br - 1389ft² -    ,4076849682,-121.977918,Sep 18 2013,East Bay,/eby/apa/4076849682.html,37.542366
 (vallejo / benicia),Room for Rent In Nice Location,$500,   / 1br -    ,4076822396,-122.2124,Sep 18 2013,East Bay,/eby/apa/4076822396.html,38.0985
 (vallejo / benicia),@@LIFE'S CONVENIENCES RIGHT AT YOUR FINGERTIPS@@ 707.643.1100,$1325,   / 2br - 928ft² -    ,4076498467,-122.241874,Sep 18 2013,East Bay,/eby/apa/4076498467.html,38.083062
 (emeryville),NO-MAINTENANCE LIFESTYLE AT THE COURTYARDS AT 65TH!**,$2705,   / 2br - 961ft² -    ,4076284624,,Sep 18 2013,East Bay,/eby/apa/4076284624.html,
 (vallejo / benicia),LOOKING FOR 3 PEOPLE TO SHARE A HOUSE IN BENICIA ACROSS FROM THE WATER,$1000,      ,4076481733,,Sep 18 2013,East Bay,/eby/apa/4076481733.html,
 (brentwood / oakley),606 Wassen Ct- Brentwood ,$2395,   / 5br - 3351ft² -    ,4076474503,,Sep 18 2013,East Bay,/eby/apa/4076474503.html,
 (lafayette / orinda / moraga),"COTTAGE ORINDA, $1800, 600 s.f.",$1800,   / 1br - 600ft² -    ,4076509004,-122.174861,Sep 18 2013,East Bay,/eby/apa/4076509004.html,37.873002
 (dublin / pleasanton / livermore),1 BR with Convenient Business Center  and Conference Rooms,$1945,   / 1br - 708ft² -    ,4076508694,-121.872367,Sep 18 2013,East Bay,/eby/apa/4076508694.html,37.701329
 (fairfield / vacaville),Beautiful 4 bedroom 2 bath home for rent *newly remodeled*,$1770,   / 4br - 1456ft² -    ,4054273157,-121.998924,Sep 18 2013,East Bay,/eby/apa/4054273157.html,38.269227
 (fairfield / vacaville),Beautiful 3 bedroom 2 bath home for rent *newly remodeled*,$1600,   / 3br - 1300ft² -    ,4054282276,-122.023257,Sep 18 2013,East Bay,/eby/apa/4054282276.html,38.267636
 (fairfield / vacaville),Very nice 3 bedroom 2 bath home for rent *newly remodeled*,$1840,   / 3br - 1200ft² -    ,4054293065,-122.144447,Sep 18 2013,East Bay,/eby/apa/4054293065.html,38.194475
 (alameda),Don't Miss this Beautiful & Spacious 2B w/ Balcony + FREE Utilities.,$1950,   / 2br - 950ft² -    ,4076455090,-122.263314,Sep 18 2013,East Bay,/eby/apa/4076455090.html,37.758922
 (hayward / castro valley),"3 Pools, Fitness Center, Saunas, 6 laundry facilities and more!",$1390,   / 1br - 779ft² -    ,4076361057,,Sep 18 2013,East Bay,/eby/apa/4076361057.html,
 (berkeley),Lovely home in great N.Berk location!,$1875,   / 2br -    ,4071046579,-122.27568,Sep 18 2013,East Bay,/eby/apa/4071046579.html,37.883025
 (dublin / pleasanton / livermore),$350 Off of First Month's Rent*! Look 'n' Lease!,$1665,   / 2br - 829ft² -    ,4076423863,-121.791387,Sep 18 2013,East Bay,/eby/apa/4076423863.html,37.680458
 (fremont / union city / newark),First Floor Apartment Homes Ready to Move In October,$1735,   / 1br - 701ft² -    ,4076374533,-121.9287,Sep 18 2013,East Bay,/eby/apa/4076374533.html,37.5176
 (berkeley north / hills),"Quiet Gourmet Ghetto 1-bdrm nr. UCB, BART",$1450,   / 1br -    ,4076423269,-122.269635,Sep 18 2013,East Bay,/eby/apa/4076423269.html,37.875633
 (fremont / union city / newark),Stop Looking And Start Living At Paragon! ,$2690,   / 2br - 1241ft² -    ,4076398989,,Sep 18 2013,East Bay,/eby/apa/4076398989.html,
 (fremont / union city / newark),Spacious Lovely and in Irvington School district!  last 1 available!,$2275,   / 2br - 1150ft² -    ,4076387092,,Sep 18 2013,East Bay,/eby/apa/4076387092.html,
 (concord / pleasant hill / martinez),Comfortable One Bedroom In Great Community With Many Amenities,$1553,   / 1br - 610ft² -    ,4076399917,-122.033558,Sep 18 2013,East Bay,/eby/apa/4076399917.html,37.972959
 (concord / pleasant hill / martinez),4 bed/2 baths ~CONCORD ~ CONVENIENT LOCATION ,$1750,   / 4br - 1325ft² -    ,4076360902,-122.033451,Sep 18 2013,East Bay,/eby/apa/4076360902.html,37.997313
 (fremont / union city / newark),LOVELY SENIOR COMMUNITY! AVAILABLE 10/5!,$1325,   / 1br - 600ft² -    ,4058457007,,Sep 18 2013,East Bay,/eby/apa/4058457007.html,
 (hayward / castro valley),REMODELED! UPSTAIRS WITH A VIEW!,$1445,   / 1br - 700ft² -    ,4058442941,,Sep 18 2013,East Bay,/eby/apa/4058442941.html,
 (pacific heights),"Large, bright facing Lafayette Park",$3995,   / 2br - 1100ft² -    ,4073548458,,Sep 17 2013,SF,/sfc/apa/4073548458.html,
 (Lake Merced ),Studio at Lakewood Apartments ,,  500ft² -    ,4073546859,-122.49773,Sep 17 2013,SF,/sfc/apa/4073546859.html,37.71764
 (nob hill),"SPACIOUS 1 BDRM, Great Nob Hill Area Location!",$2500,   / 1br -    ,4073545360,,Sep 17 2013,SF,/sfc/apa/4073545360.html,
 (downtown / civic / van ness),"OPERA PLAZA FURNISHED 2 BED / 2 BATH! DAWN CUSULOS, AMSI",$4500,   / 2br -    ,4073522832,,Sep 17 2013,SF,/sfc/apa/4073522832.html,
 (north beach / telegraph hill),Sunny One Bedroom,$2480,   / 1br -    ,4067585989,-122.405371,Sep 17 2013,SF,/sfc/apa/4067585989.html,37.79996
 (glen park),Georgous 3bd/2bth House in the Heart of Glen Park,$4200,   / 3br -    ,4073526114,-122.439934,Sep 17 2013,SF,/sfc/apa/4073526114.html,37.734857
 (pacific heights),1 (or 2) Bedroom ***Great Location*** Laundry On-Site,$3200,   / 1br - 1000ft² -    ,4073540375,-122.424152,Sep 17 2013,SF,/sfc/apa/4073540375.html,37.794915
 (visitacion valley),Must See - Remodeled 2 Bedroom,$2350,   / 2br -    ,4073510829,-122.407205,Sep 17 2013,SF,/sfc/apa/4073510829.html,37.71288
 (marina / cow hollow),Modern Marina Living | 3B/2BA Apt | New Const. | Roof-Deck | Views !!!,$6950,   / 3br -    ,4066085695,,Sep 17 2013,SF,/sfc/apa/4066085695.html,
 (SOMA / south beach),LUXURIOUS Two Bedroom and Two Baths for Rent,$5200,   / 2br - 1120ft² -    ,4044470437,,Sep 17 2013,SF,/sfc/apa/4044470437.html,
 (sunset / parkside),"REMODELED, QUIET 1 BEDROOM 1 BATH",$1765,   / 1br -    ,4073178732,-122.474624,Sep 17 2013,SF,/sfc/apa/4073178732.html,37.743097
 (inner sunset / UCSF),charming single family home with garage and yard,$3400,   / 2br -    ,4038529678,-122.454042,Sep 17 2013,SF,/sfc/apa/4038529678.html,37.750443
 (noe valley),Beautifully Furnished and Appointed Home*Heart of Noe*Parking*W/D,$8500,   / 4br - 2300ft² -    ,4025500393,-122.427123,Sep 17 2013,SF,/sfc/apa/4025500393.html,37.748496
 (tenderloin),Studios at Chateau Towers,$1475,   / 300ft² -    ,4041364050,,Sep 17 2013,SF,/sfc/apa/4041364050.html,
 (lower pac hts),BEAUTIFUL Two Bedroom!  MUST SEE!!,$3600,   / 2br -    ,4073251253,-122.44178,Sep 17 2013,SF,/sfc/apa/4073251253.html,37.786917
 (SOMA / south beach),One Rincon Hill | Furnished 2 BR + Den Bridge View <> Skybox Realty,$11000,   / 3br - 1449ft² -    ,4073054975,-122.41942,Sep 17 2013,SF,/sfc/apa/4073054975.html,37.77493
 (SOMA-Above Whole Foods),#526-Your perfect SOMA apartment available NOW!,$3284,   / 1br - 874ft² -    ,4073225934,-122.399457,Sep 17 2013,SF,/sfc/apa/4073225934.html,37.780917
 (USF / panhandle),Showing Thurs @ 5PM Sharp!! Updated 2BR w/ HWF and Laundry in Bldg!,$3195,   / 2br -    ,4073222580,-122.439262,Sep 17 2013,SF,/sfc/apa/4073222580.html,37.774804
 (nob hill),Studio --Great location Open House THURSDAY 19th  (6-7pm),$1500,      ,4073205307,-122.410623,Sep 17 2013,SF,/sfc/apa/4073205307.html,37.790881
 (saratoga),"Separate Cottage w/ Garage, Lease, $2200.",,     ,4075587636,,Sep 18 2013,South Bay,/sby/apa/4075587636.html,
 (mountain view),Newly Renovated Two Bedroom Two Bath With W/D!,$3049,   / 2br - 1073ft² -    ,4052599851,,Sep 18 2013,South Bay,/sby/apa/4052599851.html,
 (milpitas),nice&clean 2br/1.5bth townhouse in a quiet area in milpitas,$1995,   / 2br - 976ft² -    ,4045548251,-121.877671,Sep 18 2013,South Bay,/sby/apa/4045548251.html,37.441582
 (cupertino),Great West Cupt Locale/Full Size WD/Granite/GE-APPS 7Pools/Spa/Streams,$3645,   / 3br - 1340ft² -    ,4075598976,,Sep 18 2013,South Bay,/sby/apa/4075598976.html,
 (san jose west),"Granite Counters, Hardwood Floors, Luxurious Interior, Heated Pool/Spa",$2825,   / 2br - 1145ft² -    ,4075697518,,Sep 18 2013,South Bay,/sby/apa/4075697518.html,
 (san jose north),Rⓔady to Move Yesterday? SⓉop StaⓇing & SⓉart Living,$2053,   / 1br - 737ft² -    ,4075697169,,Sep 18 2013,South Bay,/sby/apa/4075697169.html,
 (san jose north),"Dual master available in luxury community, walking distance from Cisco",$2330,   / 2br - 991ft² -    ,4075697191,,Sep 18 2013,South Bay,/sby/apa/4075697191.html,
 (San Jose North),Last One...We'd Love to Show You This Fantastic Apartment!,$2592,   / 2br - 1065ft² -    ,4075445874,,Sep 18 2013,South Bay,/sby/apa/4075445874.html,
 (morgan hill),Remodeled Mother In Law Quarters / Cottage,$1345,   / 1br - 650ft² -    ,4070957748,-121.73206,Sep 18 2013,South Bay,/sby/apa/4070957748.html,37.108447
 (sunnyvale),VIEWS FOR MILES - TOP FLOOR UNIT @ LAWRENCE STATION ,$2895,   / 2br - 1100ft² -    ,4054863849,-121.995841,Sep 18 2013,South Bay,/sby/apa/4054863849.html,37.369384
 (san jose west),Wonderful Studios Close to new Stadium,$1250,   / 450ft² -    ,4056263886,-121.9623,Sep 18 2013,South Bay,/sby/apa/4056263886.html,37.3108
 (cupertino),Luxury 3x1.5 Townhomes Available!,,     ,4075828657,,Sep 18 2013,South Bay,/sby/apa/4075828657.html,
 (sunnyvale),Let All Your Worries Go When you Relax in our Soothing Spa,$2661,   / 2br - 1035ft² -    ,4075652374,-121.994762,Sep 18 2013,South Bay,/sby/apa/4075652374.html,37.349145
 (willow glen / cambrian),**Newer Townhouse**,$2495,   / 3br - 1550ft² -    ,4075824446,,Sep 18 2013,South Bay,/sby/apa/4075824446.html,
 (cupertino),"1Bd - Downstairs, wood floors, tiles, all new interior",$1950,   / 1br - 750ft² -    ,4060642937,,Sep 18 2013,South Bay,/sby/apa/4060642937.html,
 (san jose west),"One Bedroom Close to Westgate, 85, 280, Ready Now!",,     ,4075823711,,Sep 18 2013,South Bay,/sby/apa/4075823711.html,
 (san jose south),2/1 RENTAL IN EVERGREEN HILLS,$1590,   / 2br - 801ft² -    ,4075798475,-121.7562,Sep 18 2013,South Bay,/sby/apa/4075798475.html,37.2974
 (san jose west),Pacific Terrace West - Quality Apartment Living in San Jose,$1705,   / 1br - 635ft² -    ,4075766476,-121.966268,Sep 18 2013,South Bay,/sby/apa/4075766476.html,37.317924
 (san jose west),Lovely Santana Place Apartments,$1775,   / 2br - 900ft² -    ,4069204900,-121.946311,Sep 18 2013,South Bay,/sby/apa/4069204900.html,37.307478
 (campbell),The Gateway Apartments - Excellent Location! 1 Bedrooms Available Soon,$2095,   / 1br - 900ft² -    ,4076213093,-121.94996,Sep 18 2013,South Bay,/sby/apa/4076213093.html,37.28717
 (san jose south),"""Chartres"" floor plan, walk in closets, washer & dryer!",$2408,   / 2br - 1050ft² -    ,4065094071,-121.863099,Sep 18 2013,South Bay,/sby/apa/4065094071.html,37.257292
 (sunnyvale),Terrific Townhouse w/ Spectacular Schools!,$2150,   / 2br - 1000ft² -    ,4060681646,-122.034801,Sep 18 2013,South Bay,/sby/apa/4060681646.html,37.339753
 (willow glen / cambrian),New Willow Glen Townhouse in Great Location w/ Open Layout,$2950,   / 3br -    ,4071534923,-121.8939,Sep 18 2013,South Bay,/sby/apa/4071534923.html,37.296
 (san jose south),"Granite Counter Tops, Vaulted Ceilings, Washer and Dryer Inside!!!",$2150,   / 2br - 932ft² -    ,4076165569,,Sep 18 2013,South Bay,/sby/apa/4076165569.html,
 (cupertino),Georgeous 1Br in the heart of Cupertino,$1975,   / 1br -    ,4076218657,-122.066872,Sep 18 2013,South Bay,/sby/apa/4076218657.html,37.338041
 (santa clara),Nice 1BHK W/D in unit. Great Location. Short term!,$1650,   / 1br - 700ft² -    ,4076189877,-121.946998,Sep 18 2013,South Bay,/sby/apa/4076189877.html,37.399585
 (san jose north),Opening Summer 2013 - Domain ,$2728,   / 2br - 918ft² -    ,4076214498,-121.953463,Sep 18 2013,South Bay,/sby/apa/4076214498.html,37.414836
